" |text уведомить руководство возможность обружение крыша козырек никакой мера принять крыша козырек висеть наш проходить пациент козырек изготовить нарушение безопасность"
" |text детский поликлиника отсутствовать комната матерь ребенок соответственно покормить грудной ребенок случай необходимость невозможно сменить подгузник подмыть ребенок также представляться возможный связь отсутствие пеленальный стол туалет"
" |text который день отсутствовать расписание участковый терапевт поликлиника участок ул дубравный далее"
" |text неоднократно обращаться телефон регистратура детский поликлиника работник называть неверный информация прием врач частность часы день прием просить разобраться"
" |text каждый анализ стоить немалый деньга почему халатность замечание персонал отреагировать замечание ужесточить пожалуйста контроль заразиться никто хотеться"
" |text расписание участковый врач гинеколог участок женский консультация поликлиника"
" |text отсутствовать расписание возможность электронный запись прием врач хирург просить ввести возможность запись прием"
" |text обратиться травматологический пункт подозрение вывих растяжение мышца человек больно ходить врач осмотреть колено сказать перелом затем наш просьба отправить рентген больничный лечение итог получить диагноз"
" |text мочь попасть указанный талон время прием офтальмолог каб ждать большой час просить разобраться"
" |text сегодня март машина почта помять забор скрыться гос номер видный возможно посмотреть камера видеонаблюдение находиться фасад здание"
" |text вход поликлиника жк урна использовать бахилы чистый бахилы посетитель поликлиника жк приносить ходить домашний тапочки просить обеспечить дать учреждение чистый бахилы посетитель"
" |text получение результат пройденый анализ кабинет необходимый просидеть очередь всредний около час"
" |text записать хирург операция муж зайти записывать время попадать врач человек работа отпрашиваться весь делаться галочка удобство человек"
" |text мочь записаться прием терапевт участок отсутствовать расписание"
" |text отсутствовать расписание врач участок детский поликлиника"
" |text отсутствовать расписание возможность записаться прием гауз городской поликлиника терапевт участок"
" |text возможно записаться детский зубной место врач платный очень дорого возможность попасть врач"
" |text запись окулист осуществляться амбулатория запись прозрачный больной просить записать окулист начало январь сей пора талон известно кардиолог вообще узи месяцами ждать это закон"
" |text кабинет номер республиканский наркологический диспансер очень холодный персонал сидеть толстой кофта замерзать диспансер ремонт адрес ул тунакова далее"
" |text год детский поликлиника год елабуга сдать платный анализ общий тестовый контроль молоко результат ige попасть утерять взамен выдать дубликат расшифровка анализ спустя день весь еще готовый анализ нужный лечение"
" |text мочь записаться кардиолог поликлиника год набережная челны судить запись кардиолог принимать х человек день остальной делать навести порядок"
" |text расписание терапевт фио участок поликлиника"
" |text специалист первичный прием свободный запись"
" |text год отсутсвовать постоянный врач педиатр участок медсестра госуслуга прием записаться регистратура дозвониться приходить прием известно смотреть ребенок каждый разный врач просить помочь персонал"
" |text госуслуга расписание участковый врач терапевт участок гора больница ул маршал чуйков казань"
" |text поликлиника участок й год педиатр постоянно посещение поликлиника приходиться заново рассказывать педиатр участок ребенок год успеть записаться разный который автоматически предлагать поликлиника ребенок толком смотреть говорят наш"
" |text тукаевский црб сделать очень хороший ремонт везде чистота порядок маленький недостаток нету вешалка сумка кабинка туалет больной очень неудобно"
" |text просить разъяснить пройти медосмотр ребенок х год узкий специалист выезжать столбищенский амб рию осмотр ребенок год рамка бесплатный медицина ребенок получить осмотр окулист невропатолог уролог отоларинголог прикрепить столбище"
" |text молочный кухня слишком крутой пандус коляска возможность подняться коляска требоваться пристроить пологий пандус"
" |text ходить дочь каждый день физиолечение массаж неделя каждый день наблюдать кошмарный грязный туалет половина унитаз раковина ужасно грязный мусор вообще выносить туалетный бумага главный мыло неделя заходить каждый день"
" |text единый очередность врач обшить практика рассмотреть вопрос организация отдельный прием врач направление военкомат прохождение осмотр"
" |text направление врач нужно записать ребенок узи запись вторник утро телефон звонить абонент весь время занятый утро место говорят звонить неделя"
" |text невозможно записаться прием офтальмолог талон заведовать интернет терминал невозможно регистратура ответ ловить целый месяц ловить весь безрезультатно прекратиться это беззаконие почему передать распределение талон"
" |text записываться терапевт любой неважно участок электронный очередь невозможно попасть назначить время каждый день прием приходить человек запись принцип запись хотя дежурный врач просить навести порядок прием"
" |text добрый день часто сдавать анализ лаборатория црб отлично работать лаборантка единственный наш век цифровой технология отсутствовать оповещение результат анализ электронный вид это новшество"
" |text грязь валяться кусок вход бахилы"
" |text отказаться принять анализ кал стеклянный тара сказать купить аптека специальный банка"
" |text запись день четверг талон дозвониться невозможно пробовать протяжение месяц очередь талон громадный ребенок попасть невролог это обращаться сюда ситуация сожаление измениться"
" |text добрый день ужасный отношение мед регистратор родитель ребенок прикрепить поль ке номер ибрагимов грубо хамски разговаривать телефон находиться поликлиника хотеть принимать вызов нужно вызывать утро врач обед"
" |text добрый день часто бывать ребенок поликлиника обслуживание сторона медицинский работник уважительный наблюдать картина отсутствие жидкий мыло ершик туалет го этаж вытереть рука салфетка унитаз фекалия подтереть поставить пожалуйста"
" |text инвалид группа зрение мочь пойти регистратура половина талон ситуация"
" |text поликлиника црб отсутствовать жизненно необходимый врач кардиолог"
" |text вход подъезд висеть объявление гладиловый пройти бесплатно флюорография приехать барышня бейджик звать знать сказать опоздать работать говорить объявление прием закрыть дверь здравствовать бесплатнаямедицин"
" |text записать невролог карта оказаться грудничком отправить искать картотека безуспешно итог весь найти объяснить претензия записываться заранее столько время бегать этаж ребенок"
" |text отсутствовать запись терапевт участок"
" |text врач общий практика март назначить узи щитовидный железа консультация эндокринолог невролог узи сей пора талон пытаться записаться прием невролог звонить каждый день регистратура запись прошлый большой х неделя день назначение"
" |text мочь записать ребенок педиатр участок электронный запись отсутсвовать расписание указанный участок"
" |text номер участок знать адрес меридианный"
" |text возможность запись прием участковый терапевт уч"
" |text заведовать поликлиника справляться занимать должность терапевт заведовать человек уходить дождаться начало прием спустя час начало либо отправлять домой просить решить вопрос соответствие занимать должность"
" |text приехать больница захотеться сходить туалет большой начать ломиться дверь написать wc сотрудник ряд сказать служебный немой обозначение служебный ы пойти дверь туалетный бумага палец вытирать"
" |text снова прием терапевт сказать направление эндокринолог выдаваться лишь талон неделя это значит еще ждать месяц хотя закон предусмотреть срок день весь поликлиника эндокринолог месяц ждать долго"
" |text сталкиваться хамский поведение работник регистратура женский консультация перезванивать весь равно получить интересовать информация отвечать вопрос трубка просто бросать еще хамить"
" |text почему поликлиника год набережная челны делать пентаксим показание наш показание почему давать право выбор"
" |text прохождение мед осмотр кабинет нарколог весь исключение ждать свой очередь минимум час почему терять столько время прохождение это специалист просить принять мера"
" |text очередь узи щитовидный железа ожидать месяц безрезультатно сделать узи платный клиника повторный обращение выясниться утерять анализ запись эндокринолог ожидать нужно неопределенный время считать это безответственный халатный отношение человек"
" |text расписание терапевт госуслуга давно адрес гагарин"
" |text записаться прием лечение омс полюс стоматология азино нужно прийти минимум утро факт попасть система выдача талон проходить приходить мерзнуть час улица крыльцо стоматология оказываться талон"
" |text запись открываться следующий день моментально заниматься несколько день ходить специалист живой очередь записать приходить мочь это решить обзванивать записать запрещать имя записываться следующий отменять очередь"
" |text вт анализ кровь мочить пт прививка день прививка необх сдавать анализ сегодня нужный талон кровь прием успеть взять талон необх прийти успеть взять шт црб пестрый р большой выдавать фап принять мера"
" |text мочь записать ребенок прием специалист хирург невролог детский поликлиника регистратура сказать запись возможный пятница госуслуга неделя подряд система выдавать запись регистратура записывать отказываться"
" |text ребенок назначить узи сердце сосуд ээг голов февраль месяц прошлый весь ждать большой очередь говорят ребенок бывать приступ платно проходить каждый возможность"
" |text здравствовать больница детский стоматолог регистратура ответить еще долго врач отпуск уход ребенок ехать больной ребенок"
" |text поликлиника идти ремонт суббота начать работа инструмент разбудить весь дом"
" |text пытаться месяц госуслуга записать ребенок ортопед запись битком забитый лукницкий колымский салават купер деть поликлиника сколько еще ждать течение месяц попасть полный хаос бардак"
" |text вишневский университетский поликлиника огромный количество посетитель парковка автомобиль оставить негде инвалид машина оставлять ряд поликлиника вдоль улица стоять запрещать знак сделать пожалуйста парковка"
" |text пациент травма профиль пестречинский црб кабинет врачебный комиссия расположить второе этаж здание поликлиника часто посещать данный кабинет вызывать неудобство ограниченный возможность связанный здоровье просьба осуществлять прием метр этаж"
" |text деть поликлиника кдмц госуслуга невозможно записаться необходимый узкий специалист гастроэнтеролог нефролог аллерголог эндокринолог инфекционист др хотя сайт поликлиника написать весь врач почему информация соответствовать действительность"
" |text елабуга очень трудно записаться бесплатный лечение зуб нужно часы утро идти занимать очередь регистратура говорят запись каждый утро это время дозвониться постоянно занятый нужно сделать запись портал гос услуга"
" |text очень долго многие житель мочь попасть врач офтальмолог число запись выжидать постоянно приходить коридор врач пустой хотя запись должный человек"
" |text невролог январь врач позвать повторно лечение помочь попасть мочь почему запись доступный весь"
" |text каждый день приезжать сотня больной машина ставить выделить пятачок некуда это территория поликлиника непонятный здание гараж который явно использоваться человек скорее личный цель предлагать расширить стоянка путем оптимизация территория"
" |text поликлиника адоратский врач мочь выдавать направление пациент принтер месяц закончиться картридж поставка новый рука направление принимать главврач горбольница решить элементарный вопрос"
" |text обеспечить возможность записываться невролог госуслуга рт"
" |text пришлый запись медицинский осмотр беременность начало март эндокринолог сослаться якобы плохой анализ посмотреть отправить пересдача сказать позвонить начало апрель записать повторный прием сей пора врач попасть"
" |text сегодня утром кабинет городской клинический больница практически давка среди пациент оккупировать вход весь несогласованный порядок прохождение кабинет пациент иметь талон проходить медицинский осмотр работа"
" |text почему территория гора больница сторона терминал поликлиника посетитель больной скамейка люба пожилой человек хотеть выйти улица подышать свежий воздух пока ожидать больной лето жара установить скамейка место"
" |text политика набережная челны невозможно записаться прием уролог уролог принимать неделя час"
" |text вновь прикрепить ребенок подать заявление прикрепление месяц назад недоступный запись гауз детский городской поликлиника год казань участок каб"
" |text посещение физиотерапевтический кабинет направление хирург проведение процедура лечение ультразвук просить приобрести крем гидрокарбизон пеленка просьба проверить"
" |text новорожденный ребенок положить мес пройти узи месяц родиться февраль записать очередь апрель е спустя месяц спросить дать талон врач месяц поменяться"
" |text здравствовать поликлиника врач гастроэнтеролог отсутствовать консультация отправлять год казань ркб оплачивать проезд казань неужели год набережная челны некого проконсультировать"
" |text запись прием невозможный весь запись занятый"
" |text добрый день беременный супруг ходить плановый осмотр офтольмолог поликлиника сказать необходимость обследование глазной дно основа бесплатный медицина смочь это сделать половина год порекомендовать идти платный"
" |text законно продавать бахилы весь медучреждение город пережиток прошлое искоренить"
" |text выгнать мама ребенок заявить должный родитель посмотреть горло сделать диагноз орвать анализ вопрос попросить поменять врач сдать анализ исключить отит итог лезть зуб женщина далекий пичкать ребенок антибиотик абсолютный пофигизм"
" |text сделать простой процедура экг описание возможно место город ахтубинский каб свой кабинет дать процедура поликлиника менделеев"
" |text месяц мочь записаться хирург невролог ребенок идти детсад запись запись врач принимать утро талон сегодня хотеть записаться май расписание надоесть система"
" |text пришлый направление маммолога каб рекомендация врач гинеколог врач узи грудь миома вырасти необходимый срочно лечение рука результат узи апрель месяц год также маммография боль грудь направление дать"
" |text большой месяц медпункт калейкино папа пенсионер давать талон окулист црб человек нуждаться операция удаление катаракта мочь попасть бесплатный прием специалист"
" |text отсутствовать течение неделя запись терапевт поликлиника участок"
" |text делать ксерокопия давать чек"
" |text офтальмолог детский поликлиника год набережная челны ребенок отправить лечение глаз запись понедельник мес записаться возможно запись постоянно полный почему врач который проводить прием записывать лечение рег ре отказывать записывать мес"
" |text операция выписка больница дать направить поликлиника хирург очередь большой стул хирург идти травма операция просьба установить стул второе этаж околоко кабинет хирург"
" |text здравствовать почему долго пентаксим поликлиника платно сделать невозможно приходиться платить частное клиника прививка завысить цена действительно положить прививка пентаксим бесплатно"
" |text сделать ремонт поликлиника весь супер это помещение очень маленький удобный парковка коляска ребенок ребенок коляска очень неудобно посещать поликлиника сделать капитальный парковка коляска снаружи крыша камера"
" |text май пытаться записаться лор запись полный ближний никакой возможность попасть ранний снимка итог потратить время сила деньга диагноз острый гайморит потенциал дренирование гос половина ке попасть врач"
" |text хотеть выразить благодарность весь принимать участие создание отличный условие форма сшить бравый маленький пожелание научить пользоваться сплит система комфортный температура охлаждение градус"
" |text инвентарь поликлиника это просто хлам пациент должный это сидеть"
" |text инфекционный отделение црб год елабуга отсутствовать меню ребенок год обусловить приказ который предоставить это меню ребенок год приравниваться меню взрослый человек"
" |text больничный лист доктор отменяться прием почему медсестра перезаписывать прием предлагаться перезаписаться самостоятельо е каждый день нужно отслеживать закрыться больничный доктор записаться повторно запись осуществляться нед прием"
" |text месяц мочь записаться терапевт приложение гос услуга выставлять расписание день весь занятый позвонить поликлиника сказать ждать появиться"
" |text наш ребенок редкий генетический заболевание время обследование москва получиться сделать узи сердце кардиолог сказать пройти поликлиника сказать ждать неделя пройти мочь ждать месяцами болезнь мочь дать осложнение сердце"
" |text детский поликлиника картотека прививка запрос выдать справка прививка выдавать требовать принести сначало бумага ксерокопия мотивировать имя бумага выдавать почему это происходить"
" |text попытка записаться участковый терапевт возможность запись хотя прошлый неделя записаться успешно номер участок"
" |text детский молочный кухня сломать холодильник передний план фотография специалист вынудить держать часть кисломолочный продукт тепло противоречить условие хранение просить заменить починить холодильник"
" |text невролог назначить ребенок месяц массаж запись сказать перезвонить месяц понимать человек нуждающийся услуга кадр хватать это край кажется хватать слово описать происходить"
" |text добрый день электронный записаться невозможно лечение специальность запись утром открываться неделя вперед стоматолог сначала писать запись утром следующий день весь запись полный течение день открываться минута"
" |text прием гастроэнтеролог педиатр направлять ребенок платный специалист либо бесплатный год казань ссылаться челны бесплатный почему наш огромный город детский гастроэнтеролог бесплатный доступный медицина"
" |text год ребенок невролог направить общий массаж пришлый детский городской поликлиника ребенок записаться записать журнал очередь сообщить перезвонить месяц пригласить"
" |text прием заставлять приобрести тетрадь аптека предупреждать заранее прислать свой тетрадь делать бизнес записывать месяц врач мочь предупреждать гос поликлиника необходимость принести новый карточка"
" |text мед пункт сель старое шугуровый требовать ремонт снаружи внутри здание произвести ремонт"
" |text городской поликлиника отсутствовать велопарковка думать хватить парковка ряд стоящий стоматполиклиник место мор маалекьнка парковочка"
" |text гинекологическиома отделение помыться лежать женщина разный заболевание беременный маленькая срок хотеться отметить окно жалюзи окно выходить жила дом дом находиться очень близко элементарный мочь переодеться"
" |text обратиться женский срок беременность неделя жалоба боль живот мазать выделение врач отправить узи просидеть очередь час зайти узи отправить оплата слово магазин сперва продукт забирать платить"
" |text городской поликлиника номер врач рабочий место несколько часы больной число мама простоять ушибить нога час"
" |text февраль год сегоднешний день мочь сделать плановый прививка полеолемилита говорят вакцина соседний город делать елабуга отправлять платно говорят ждать полгода ждать просить разобраться ситуация"
" |text год елабуга филиал стомат поликлиника алстома бесплатный отделение запись вести день правило это время дозвониться просить сделать запись госуслуга весь филиал бесплатный отделение"
" |text недоступный номер колл центр поликлиника контакт связь"
" |text почему доступный услуга запись прием врач специалист лор госуслуга рт поликлиника визит участковый терапевт записывать мама прием московский район практически любой специалист доступный запись госуслуга рт"
" |text отказать получение пропуск посещение больной связь вахтер показаться больной идти человек предъявить документ который фамилия посетитель совпадать фамилия пациент сожаление это помочь хамство вахтер предел"
" |text попытка запись терапевт портал госуслуга рт писать указанный участок либо ваш участковый специалист отсутствовать расписание участок судить инф ресурс http недоверие сомнение url ямашева неделя назад запись работать"
" |text врач стоматология постоянно предлагать платный пломба платный наркоз сказать возможность хотеть бесплатный отношение меняться последний посещение полностью разочароваться бесплатный пломба начало откалываться й день зуб болеть"
" |text добрый день месяц мочь записать ребенок прием стоматолог открываться запись весь талон стоить занятый каждый день"
" |text расписание поликлиника указать перерыв планерка весь кабинет закрытый рабочий место"
" |text обратиться врач жалоба назначить сдать анализ кровь это хотеть оказываться анализ сдавать запись записать неделя это нормальный вообще плохой самочувствие маленькая ребенок хотеть быстрый обследоваться начать лечение"
" |text записать ребенок прием дерматовенеролог кабинет закрытый рег ре сказать врач еще работать пациент соседний кабинет сказать наш врач одетый верхний одежда уйти приемный главврач подтвердить врач должный еще работать"
" |text поликлиника шесть этаж свежий ремонт трескаться стен доводчик дверь закрепить самореза который торчать упираться дверь качество отвратительный"
" |text плесень поликлиника почему делать ремонт понятно человек это дышать"
" |text црб отделение терапия палата лежать больной воспаление легкое трудность дыхание разгуливать таракан таракан повсюду ходить стая больной спать включить свет"
" |text улица рауиса гареев дом оренбургский тракт снести ветер забор территория ркб часть забор лежать проезжий часть просить срочно принять мера"
" |text участок отсутствовать участковый терапевт"
" |text хотеть записаться врач терапевт участок мавлютов отсутствовать расписание участковый терапевт поликлиника карбышев сайт услуга"
" |text муж челнинский регистрация отказываться прекреплять место временной проживание самый вынуждать пользоваться платный медицина вообще остаться возможность получить квалифицировать медицинский помощь бесплатно хотя российский полис"
" |text июль позвонить поликлиника детский больница попросить записать ребенок нефролог сказать день записать педиатр система давать записать нефролог просить исправить система обеспечить прием нефролог поздний июль"
" |text участковый врач работать ответить мочь точно сказать дать пришлый оказаться принимать регистратура это ничто сказать хотя объяснить весь ситуация итог ничто сдать пошлый ребенок анализ попинать весь"
" |text здравствовать роддом период отключение горячий вода роженица приходиться мыться мыть новорожденный ребенок пластиковый бутылка теплый вода отсутствие бойлер нарушать весь санитарный норма нахождение дать учреждение проблема решаться долгий год"
" |text хотеть записаться лор врач поликлиника госуслуга госуслуга открываться позвонить регистратура оказаться оба врач уходить отпуск одновременно лор врач"
" |text невозможно записаться врач закрытие больничный регистратура посылать дежурный врач дежурный врач выезд посылать любой принимать врач человек время запись пускать регистратура отвечать врач"
" |text район часы первое пост медсестра бестактно обсуждать комментировать состояние прогноз лечение больной присутствие обращение помощь выписать направление тк наш участковый отпуск анализ список госпитализация отказать"
" |text отделение стационар больной х литровый графинчик питьевой вода необходимый установить кулер бутилировать вода црб стоить лечебница нефтяник экономить вода"
" |text парковка городской поликлиника ул чуйков установить новое железный бордюр авто нарушение высота итог большой количество водитель ударять свой автомобиль число дать бордюр должный заходить бампер машина блокировать движение авто колесо"
" |text вчера боль нога попросить рентген выписать август зав календарный день нправило cito рентгенолог травма платно ждать час пока разбираться никто прийти рентген час"
" |text просить администрация поликлиника убрать дать отбойник установить указатель движение поток человек установить дополнительный отбойник который преграждать путь человек который пытаться пройти регистратура очередь либо установить электронный очередь"
" |text направление массаж невропатолог позвонить поликлиника тело записаться сказать запись еще открытый звонить перезвонить говорят весь занятый запись это понимать издеваться свой записывать"
" |text просить разобраться почему пациент дать поликлиника мочь записаться врач ревматолог зав отделение давать никакой комментарий"
" |text возможность электронный запись стоматолог стомат поликлиника почему вынудить приезжать утро талон жить век отсутствие интернет"
" |text очередь ребенок острый боль врач занятый подождать замечание делать мужчина ответить иметь право свой рабочий время лечить зуб свой родственник просить разобраться принять мера"
