" |text несколько год ост май весь большой разрушаться вывеска остановка след ржавчина осыпаться краска"
" |text остановка май несколько год отсутствовать урна"
" |text улица бигаш ходить транспорт мама ребенок добраться деть поликлиника пустить нибыть автобус постоянный работа"
" |text остановка наземный транспорт кереселидзе иметь опознавательный информационный носитель установить"
" |text остановка наземный транспорт й иметь опознавательный информационный носитель го са требоваться установка"
" |text добрый ночь хотеться выразить свой недовольство адрес пассажирский транспорт автобус маршрут данный маршрут прекращать свой существование дорога город часы проживать вблизи остановка мжк отсюда уехать мочь"
" |text здравствовать стоялый остановка гостиница кама ждать маршрутка автобус номер проезжать маршрутка который остановиться проехать мимо пошлый пешком дождаться транспорт разобраться дать ситуация"
" |text здравствовать ремонт ул магистральный остановка магистральный перенести половина километр близкий сторона макаронный фабрика крайне неудобно далеко житель"
" |text необходимый установить новый аншлаг автобусный маршрут спасибо"
" |text перестать работать информационный табло починить"
" |text работать табло информация время прибытие транспорт ост адоратский расположа пр кте ямашева сторона дк химик просить ускорить восстановление очень неудобно знаешь время приход автобус грусть разочарование"
" |text установить пожалуйста аншлаг остановка автобус жила массив караваево спасибо"
" |text остановка год победа сторона завод иметь остановочный павильон установить павильон"
" |text время автобус маршрут проезд брать рубль билет выдавать рублевый замечание предложить подписать фломастер просить разобраться ситуация"
" |text водитель маршрут игнорировать остановка микрорайон оба сторона сегодня ход следование салмач остановиться пассажир автобус спрашивать особенно ребенок проезжать далекий"
" |text автобус маршрут остановка театр камала свернуть ул салимжанов проехать остановка ул островский мало час ехать неотапливаемый автобус улица еще приходиться идти нужный остановка пешком"
" |text ост сафиуллин сторона азино фучик ненадлежащий состояние информационный табло"
" |text остановочный павильон ост домостроитель сторона новое город автобусный большой год стоить сторона прозрачный стенка человек негде спрятаться дождь снег ветер время ожидание общественный транспорт"
" |text сегодня половина утро ждать трамвай минута утром нормальный интервал ездить это входить рамка постоянно перебой трамвай повысить плата бесперебой работа наладить состояние"
" |text крайний возмущение вызывать факт совершенно невозможно вовремя доехать место работа находиться ост развилка утром уехать работа ост вечером маршра ходить каждый минута развилка ехать маршра ехать поликлиника"
" |text утро ост лукин встать центр выход троллейбус водитель гнать весь дорога приостоновиться ост открыть дверь начало спускаться нога земля остаться порог останавливаться уехать упасть метр увидеть принять мера"
" |text ребенок учитель жить город трудно добираться гимназия весь город особенно мороз метель нужный автобус заездом западный поселок"
" |text остановка студенческий сторона замелекесье стоялый ждать автобус сегодня это время собраться народ автобус приехать переполненный некоторый человек остаться остановка это часы автобус ездить каждый мина"
" |text утром утро трамвай маршрут следовать сторона караваево затор воровской высадить пассажир остановка гагарин деньга оплатить проезд кондуктор вернуть"
" |text вечером дождаться шесть троллейбус половина час стоять остановка весь конечный безобразие"
" |text урна остановка сидоровка"
" |text последний час автобус рейс ждать горка минута автобус доезжать гвардейский пропадать это время проехать автобус го"
" |text урна остановка сидоровка"
" |text остановка ледовый дворец стоять столб ветер дождь укрыться мало стенка еще весь крыша переломать сделать хороший остановка"
" |text остановка находиться сильный наклон представлять опасность житель ранее поставить столб который сожаление никак сдерживать поэтому снова наклониться фотография видно сварной соединение прочный просить принять мера"
" |text обозначение остановка дорожный знак"
" |text около час водитель автобус запомнить гос номер проехать мимо остановка ул четаева сторона ул чистопольский остановиться посадка правило бывать остановка подъезжать одновременно автобус"
" |text сегодня водитель автобус ост батыршина остановиться коляска смочь выйти встать впритык машина многочисленый просьба немного проехать вперед смочь выйти автобус сказать это проблема вообще послать"
" |text дом сдать большой месяц назад транспорт жк отнести город автобус соседний комплекс застройщик который заезжать жк станция спортивный час ломаться автобус вообще например сегодня"
" |text метр наш победиловый нефтебаза кукушкин поповка ново татарский слобода также ул тихорецкий который расположить сотня предприятие возможность доехать авиастраница кира мос ново сав совет р новый необходимый продлить маршрут ост нефтебаза изменить"
" |text скамья остановка сидоровка"
" |text автобус зеленодольск казань маршрут гос номер ус кондуктор спрашивать человек следовать сесть автобус казань тасмо дать сто рубль кондуктор расчитать зеленодольск р ехать дубровка видеть выходить деньга вернуть"
" |text маршрут еу очень долго стоить остоновка лететь пролетать остоновка высаживать й полоса резко тормозить женщина вожитель болтать телефон очень громко материться кричать проезжать транспорт мат"
" |text поселок петровский кояшлый мирный ходить автобусный маршрут оба улица яхина просить организовать маршрут азинский направление пересесть многие вид транспорт"
" |text здравствовать вынудить обратиться повод безобразный работа городской транспорт именно маршрут номер местный инстанция обращаться весь бесполезный водитель доезжать конечный остановка пол чудо разворачиваться около ледовый дворец это происходить постоянно"
" |text февраль трамвай n следовать маршрут n остановка караваево направление центр попытка оплата проезд помощь банковский карта получить отказ кондуктор высадить отказ мотивировать терминал оплата исправный"
" |text почему автобус очень длинный интервал автобус около минута утром понятно сколько автобус каждый день разный время упорядочить пожалуйста маршрут радужный маршрут это понятно уехать"
" |text почему маршрут автобус начинать работа суббота часы утро возможно добираться работа приходиться идти пешком"
" |text добрый день почему автобус маршрут номер февраль год остановиться остановка адмиралтейский просто пролететь мимо скорость невозможно увидеть номер ребенок махать рука прореагировать"
" |text маршрут остановка сити молл начать маршрут ул раскольников начинаться почему майдан масса народ мочь сесть маршрутка сити молл разобраться пожалуйста"
" |text испортить новое павильон ожидание остановка нефтебаза макаронный просьба принять мера очистка новый повильон"
" |text отсутствовать название остановка общественный транспорт"
" |text оторвать ветер поликарбонат крыша остановка"
" |text перенести остановка дом ряд пешеходный переход иметься карман автобус заодно остановка современный сделать пешеход бегать дорога подвергать жизнь опасность особенно человек ехать работа вахтовый автобус"
" |text левый стекло кабина водитель тряпка комтранс сколько смотреть бардак"
" |text вагон отвалиться уплотнитель"
" |text почему время час пик работать маленькая автобус запустить пожалуйста нормальный маршрут еще хороший еще маршрут постоянно автобус возможно залезть приходиться выходить работа час факт смочь влезть автобус"
" |text нужный остановочный павильон убрать минимаркета который останавливаться машина невозможно сесть автобус большой просьба сделать информационный табло"
" |text автобус номер проехать мимо остановка файзь несколько человек число ждать именно маршрут остановиться просьба разобраться это ждать минута еще сколько прийтись ждать"
" |text вечером ми вечер часто приходиться ехать сторона советский площадь выходить остановка число ждать автобус большой час хотя расписание минута должный навигатор смотреть ехать автобус время исчезать навигатор карта"
" |text остановочный павильон ул вокзальный ужасный состояние просить восстановить крыша павильон риск опасность население фото прилагать"
" |text сегодня ждать автобус маршрут сторона мег уехать пять автобус небольшой интервал развернуться сахаров приехать свой маршрут остальной сокращать маршрут проезжать мег сразу южный заезжать кабельный"
" |text отсутствовать фара элемент облицовка кривая дверь интересовать получиться трамвай вид выпустить линия это запретить"
" |text интересовать получиться трамвай вид систематически выпускаться линия"
" |text интересовать получиться трамвай вид выпустить линия работать пассажир отсутствовать элемент облицовка"
" |text работать линия часть облицовка кузов"
" |text крыша остановочный павильон сторона площадь свобода скопиться снег необходимый очистить"
" |text продолжать почему человек ожидать транспорт минута час полтора час получать переохлаждение весь вытекать последствие утром рабочий день часто день подаваться маршрутный автобус регулярно уезжать работа такси"
" |text ет автоинформатор работать работать салонный табло информация след остановка просьба восстановить работа"
" |text прямой рейс автобус изумрудный город центр учебный корпус кфу мижлаук очень неудобно добираться пересадка"
" |text утро возможно уехать поселок борисоглебск ходить автобус маршрут автобус битком приходиться ждать следующий автобус сесть ребенок требовать разобраться ситуация увеличить кола автобус"
" |text проживать улица сююмбик автобус который ехать менделеев отвести ребенок детский сад утренний часы автобус номер маршрут который нужный приходиться ехать такси ежедневно причем это дешевый удовольствие"
" |text поездка трехсекционный трамвай год производство маршрут комфортно ездить трамвай весь дребезжать это явно путь ходовой часть вагон внешне трамвай красивый ехать шуметь старый развалюха видимо плохо обслуживать депо"
" |text сломать остановка общественный транспорт"
" |text просить оснастить павильон остановка трамвайный линия айдаров дождь негде укрыться пенсионер негде сесть"
" |text сегодня автобус маршрут взять лищние рубль транспортный карта льготный взиматься рубль столбище казань рубль взять дополнительно рубль вместлый требовать разобраться"
" |text соответствие норма гост запретить устанавливать опор дорожный знак иной информационный табличка приложение фото решение аналогичный факт"
" |text остановка ул чистопольский сторона мост миллениум возле мечеть казан нур неделя сломать остановка общественный транспорт реклама worldskil просьба привести остановка надлежащий состояние фото прилагаться"
" |text остановка ул чистопольский возле мечеть казан нур сторона мост миллениум сломать урна необходимый либо демонтировать остаться часть либо восстановить надлежащий состояние"
" |text снова снова патп левый стекло кабина водитель тряпка сколько комтранс работать"
" |text вагон крышка бампер сзади средний секция тормозной суппорт голый ржавый тормозной диск вагон тормозить"
" |text вагон горелый крыша отвратительный сделать ремонт вагон весь копоть внутри потолок провиснуть кривой прикрутить кусок аккуратно отрезать пластик который сломать неужели сложно место сгореть обшивка прикрутить новый нормальный весь длина лист"
" |text вновь вновь вчера левый стекло снова тряпка комтранс работать данный троллейбус повторно нарушать"
" |text просьба починить табло долгий срок"
" |text редко ходить автобус участок куюков остановка проспект победа переполненный автобус невозможно зайти"
" |text патп левый стекло кабина водитель одежда вчера бардак общественный транспорт"
" |text левый стекло кабина водитель весь заводский шторка самый низ ком транс работать"
" |text добрый день столкнуться проблема невозможность уехать московский проспект именно остановка житель комплекс кузнечный завод завод двигатель прочий предприятие маршрут ездить весь проспект транспорт"
" |text маршрут вообще расписание кажется каждый утро лотерея приехать автобус ездить хотеть никакой график создавать неудобство пассажир принять мера отношение администрация маршрут"
" |text левый стекло кабина водитель шторка заводский комтранс работать"
" |text авт приходить утро салмач полный битком добраться центр город студент учебный заведение рабочий работа остальной житель указанный район загадка каждый каждый день ездить такси это предлагать комитет транспорт"
" |text суббота присутствовать проблема оплата проезд наземный электрический транспорт частность троллейбус номер проблема состоять оплата проходить банка работать говорят кондуктор соединение банка"
" |text сообщение должный висеть остановка гоголь ул маркс сторона площадь свобода горький ходить ходить также перевешивание необходимый убрать маршрут заменить й это актуальный фотоматериал"
" |text патп левый стекло номер маршрут тряпка порядок контроль"
" |text холодный салон трамвай заходить улица надежда согреться время поездка возможно согреться весь замерзнуть выясниться указание руководство дэпо велено отключить печка весь вагон весь направление ездить маршрут"
" |text внутри остановка разъезд восстание просто возможно находиться вонь различный биологический пятно запах просто выносить просить привести порядок"
" |text состояние вагон оставлять ждать хороший задний площадка лежать элемент облицовка наддверный крышка сидение висеть провод дверь работать весь причем некоторый створка дверь большой щель задний тележка движение звенеть просьба исправить ситуация"
" |text остановка ркб сторона южный трасса работать электронный табло невозможно отследить движение общественный транспорт сколько ждать иной автобус уехать домой срочно отремонтировать"
" |text электронный табло остановка общественный транспорт нефтяной институт показывать время должный табло показывать остальной указанный табло показание"
" |text установить павильон ожидание автобус"
" |text работать табло прибытие трамвай необходимый отремонтировать"
" |text остановочный павильон остановка троллейбус улица краснококшайский время дождь негде укрыться установить остановочный павильон"
" |text сей пора пазик работать задний маршрутоуказатель"
" |text трамвайный остановка информационный табло остановка"
" |text снова обращаться специалист комитет транспорт предлагать проехаться часы пик маршрут автобус идти куюк город попробовать попасть салон автобус ост тц лента изумрудный город кул гали смочь дать мотивированный отказ"
" |text переход станция метро яшьлек афиша висеть стенд который это предназначить вокруг стена это портить внешний вид станция архитектура следовать демонтировать"
" |text остановка сыртланов гарифьянов ранний стоялый крытый лавка снести строить торговый ряд укрываться пассажир дождь присесть пожилое инвалид ожидать общественный транспорт"
" |text автобус номер р еу доезжать далекий парк хаус высаживать весь пассажир предлагать пересесть автобус жить далекий добираться дом хотеть хотя время"
" |text необходимый произвести ремонт крыша трамвайный остановка дом быт"
" |text ходить маршрут неоднократный жалоба помогать решать проблема приложить документ воскресение время часы утро сторона центр автобус выходной вообще невозможно уехать работа утро принять мера исправить ситуация"
" |text проспект ямашева трамвайный остановка океан закрепить ограждение остановочный павильон"
" |text остановка вишневский достоевский автобус стоить минута водитель объяснять почему долго человек домой торопиться имя плевать"
" |text школа остановка ул татарстан называться ул тукать тукать ур tuqay st остановка ул татарстан следующий перекресток ул нариманрв дом татарстан это вносить путаница название табличка поменять"
" |text плохо закрепить аншлаг указание автобусный маршрут возможность травмирование человек остановка"
