" |text спускаться ул академик павлов рынок караваево поворачивать ул дементьев круговой движение стоить знак уступить дорога совместно табличка главный дорого круговой движение проехать круговой движение знак уступить дорога"
" |text просить обратить внимание работа желтый сигнал светофор"
" |text необходимый сделать подсветка стрелка светофор пр камалеев сторона центр водитель видеть дополнительный стрелка поворот думать ехать зеленый сигнал сфетофора который гореть сторона ул кутуй совершать наезд пешеход переходчщий дорога"
" |text просить запланировать установка знак внутренний проезжий часть дом оба сторона движение сторона стоянка запретить четный день противоположный стоянка запретить нечетный день установка знак помочь коммунальный служба расчищать проезд"
" |text необходимый рассмотреть возможность установка знак направление поворот перекресток въезд ул год тукать"
" |text просьба организовать наземный пешеходный переход установить дорожный знак нанести разметка участок связывать жила район чалл ярый новое дом также рекреационный зона набережная город"
" |text необходимый установить знак наименование объект указание название улица въезд ул год тукать"
" |text необходимый установить знак направление движение грузовой автомобиль перекресток жилой дом год тукать"
" |text просить запланировать установка знак внутренний проезжий часть дом оба сторона движение сторона стоянка запретить четный день противоположный стоянка запретить нечетный день установка знак помочь коммунальный служба расчищать проезд"
" |text просить запланировать установка знак внутренний проезжий часть дом оба сторона движение сторона стоянка запретить четный день противоположный стоянка запретить нечетный день установка знак помочь коммунальный служба расчищать проезд"
" |text тази гиззата булак правильно настроить пешеходный светофор показывать зеленый пешеход перпендикулярно ехать автомобиль похоже спутать подключение соседний светофор машина шагнуть"
" |text возле магазин пятерочка расположить адрес ул шуртыгин далее необходимый привести порядок дорожный знак знак пешеходный переход помятый знак уступить дорога вообще сорвать столб"
" |text знак ограничение время парковка неизвестный пдд табличка посетитель суд установить незаконно кадастровый карта стоянка муниципальный просьба демонтировать"
" |text предписание знак выполнять останавливаться полностью уступать каждый ряд свой знак необходимый убрать лишний знак"
" |text необходимый установить знак место остановка автобус троллейбус автобусный остановка въезд далее ян буляк"
" |text необходимый установка знак остановка запретить автомобиль парковаться начинать перекресток мешать движение уменьшаться проезжать часть полоса создаваться пробка ограничиваться обзор пешеходный переход"
" |text дом улица академик глушко упасть знак пешеходный переход"
" |text очень сложно выехать улица королева улица столичный суббота светофор отключить"
" |text часы утро светофор работать нормальный режим аварийный моргать желтый свет утром транспортный поток дать перекресток значительный необходимый изменить литр режим работа светофор"
" |text необходимый дублировать надземный переход наземный надземный переход высота этаж лифт работать малоомобильный который тяжело подниматься спускаться просто перебегать нужно наладить наземный переход светофор островок безопасность нецелесообразный опция"
" |text напротив вход школа нерегулы пешеходный переход ул киров который светофор миг желтый работать машина пропускать ребенок взрослый организация безопасный движение ребенок школа нужно установить светофор кнопка"
" |text отсутствовать знак пешеходный переход возле школа водитель сбивать человек ребенок просить помощь"
" |text сначала наехать согнуть столб который находиться знак инвалид демонтировать знак это место постоянно стоять грузовой машина разгрузка товар пятерочка регулярно гнуть знак столб"
" |text заезд весь перечисленный выше дом постоянный пробка невозможно проехать конец дом выезд многие заезжать оттуда повесить знак кирпич заезд дом это свыше подъезд просить добавить проезд дом"
" |text установить знак остановка запретить табличка эвакуация просто знак никто пугать автомобиль ночь вечер незаконно парковаться весь равно"
" |text просить установить светофор оживленный участок перекресток ряд школа магазин"
" |text пересечение улица габдулла тукать фатих карим ряд бахетля очень необходимый светофор плотный поток движение весь сторона пешеход туристический место сегодня это перекресток произойти очередной дтп просить установить светофор перекресток"
" |text установить знак место"
" |text светофор перекресток улица парин калининградкий повернуть вводить заблуждение"
" |text перекресток горький гоголь гимназия неправильно установить знак пешеходный переход загородить светофор пешеход сторона лядский сад сантиметр фото ребенок видеть сигнал светофор мочь пойти переход запрещать сигнал светофор"
" |text пожалуйста выключить звук зеленый сигнал светофор очень мешать спасибо"
" |text сломать дорожный знак пешеходный переход очень сложно перейти дорога разметка видно сторона дорога знак сломать просьба установить дорожный знак"
" |text светофор направить угол ребенок едва попасть машина оба ряд сторона направить знать смотреть нужно повернуть перпендикулярный дорога проверить пожалуйста"
" |text отсутствовать знак объезд препятствие справа слева препятствие обозначать препятствие направление объезд"
" |text проживать дом бпавлюхин казань машина паркий многоуровневый парковка ряд дом выезд парковка главный улица спартаковский сталкиваться проблема выезд припарковать вдоль дорога машина просьба установить дорзнак остановка запретить спасибо"
" |text перекресток движение ипподром светофор слева повернуть бок"
" |text связь строительство новый дом увеличиться трафик дорога привести затруднительный выезд ул пр строитель ул столичный сторона год казань свой очередь приводить нарушение безопасность дорога возникновение дтп"
" |text светофор пешеходный гореть секунда загораться красный снова зеленый секунда светофор регулироваться нажатие рука просьба отрегулировать светофор возможно маленькая ребенок успеть секунда перейти дорога"
" |text просить запланировать установка знак проезжий часть дом ул позиция оба сторона движение сторона стоянка запретить четный день противоположный стоянка запретить нечетный день установка знак помочь коммунальный служба расчищать проезд"
" |text месяц работать светофор ул брат баталов очень страшно переходить дорога особенно ребенок коляска просить разобраться дать проблема пока случиться беда"
" |text ехать улица кул гали направление салмач сторона улица фучик зеленый свет гореть менее секунда хотя основной поток авто сторона это затрудненительный движение"
" |text пожалуйста поставить знак запрет стоянка возле парк детский поликлиника азино припарковать ночью общественный место машина житель близлежащий дом утром невозможно припарковаться обеспечить безопасный высадка ребенок"
" |text х знак пешеходный переход"
" |text отсутствие знак приоритет выезд жилой дом б ул аркылый"
" |text отсутствовать знак приоритет выезд жилой дом ул аркылый"
" |text единственный пешеходный переход идти импровизированный тропинка двор отметить зеленый который невозможно проехать коляска вынуждать идти проезжий часть отметить красный стадион единый россия переход срочно требоваться перепланировка данный участок"
" |text отсутствовать дорожный знак приоритет выезд жилой дом ул комаров"
" |text наличие платный парковка зона отсутствовать знак парковка инвалид улица маяковский дом дом"
" |text светофор ряд девять школа разбитый сектор подсвечивать пешеход переход пешеходный переход просить восстановить разбитый давно"
" |text дорожный знак сигнал светофор противоречить друг друг необходимый внести изменение работа светофор демонтироваться дорожный знак разрешать движение прямо направо"
" |text движение рт университетский зона видимость пешеход пешеходный переход пешеход пользоваться право переход зебра перекресток случай являться неожиданность водитель ранее функционировать временный переход это место удобный б"
" |text требоваться замена данный дорожный знак отсутствовать светоотражающий свойство"
" |text отсутствие дорожный знак приоритет выезд жилой дом улица усманов"
" |text отсутствие дорожный знак приоритет"
" |text отсутствие дорожный знак приоритет выезд жилой дом улица усманов"
" |text отсутствие дорожный знак приоритет выезд жилой дом дорога дублер пр яшлек"
" |text отсутствие дорожный знак приоритет выезд жилой дом дорога дублер пр яшлек"
" |text просить устранить соответствующий знак приоритет"
" |text результат неправильный парковка автомобиль ряд единственный проезд дом перекрыть утром невозможно выехать дом заехать мочь проехать спецтехник экстренный служба требовать установка знак шаговый доступность стоянка ркб место"
" |text дорожный знак пешеходный переход около ост совхоз тепличный авт установленный неправильно видный водитель нарушить плата гост р привести дорожный знак нормативный состояние развернуть видный водитель"
" |text необходимый установить знак запрещать парковка"
" |text ул сайдашева ряд автозаправка лукойл сигнал светофор работать некорректно время переход сигнал очень быстрый соответствовать гост р также согласно это гост плата неободить установить цифровой табло время водитель пешеход"
" |text отсутствие стрелка светофор возможно повернуть налево ул космонавт ул патрис лумумба устранение аварийный ситуация это место постоянно дтп установить допсекция стрелка поворот налево увеличить время совершение поворот"
" |text невозможно проехать автобус ставить стоянка занимать полоса движение постоянно возникать пробка создаваться аварийный обстановка"
" |text перекресток ул маркс театральный сильный затруднение проезд утро вечер многие поворачивать налево поток ехать прямо приходиться нарушать пдд объезжать автобусный полоса обратный сторона ситуация просьба пересмотреть знак пдд"
" |text ост строить училище зебра устроить остановка общий транспорт человек вынудить обходить автобус спереди опасный мочь сбить авто человек видно выход переход попасть остановка нужно выйти проезжий часть фото переход опасный неудобный"
" |text ул кошевой знак пешеходный переход пешеход негде переходить улица водитель уступать дорога ранний дорожный разметка стертый знак"
" |text каждый утро будний день утро работать светофор перекресток улица заикина октябрьский плотный трафик большой вероятность аварийный ситуация это вечером светофор работать"
" |text отсутствовать дорожный знак приоритет въезд улица тан"
" |text сделать карман стоянка остановка тс это место установить знак стоянка запретить просьба установить знак противоречащий друг друг знак парковка"
" |text шишкинский бульвар припарковать сторона машина делать невозможный проезд пожарный машина спец техника требоваться установить знак стоянка запретить шишкинский проезд сторона магазин челны хлеб"
" |text неделя валяться тротуар светофорный столб хотя отодвинуть провод еще вид оголить торчать столб рука потрогать электричество вроде почувствовать"
" |text перекресток отличаться десяток который поворачивать возле остановка горгаз часто дежурить экипаж это основный причина весь вынудить поворачивать направо затем разворачиваться магазин создавать опасный момент"
" |text перекресток улица х такташ комаров полоса движение заканчиваться необходимый установить соответствующий дорожный знак"
" |text главный дорога стоить знак уступить дорога"
" |text просьба установить вне зависимость законность самый неровность"
" |text просьба рассмотреть вопрос сокращение продолжительность фаза сохранить пропорция ввиду небольшой интенсивность пешеход автотранспорт осуществляться необоснованный задержка движение"
" |text просьба наличие технический возможность ввести задержка сечь включение разрешать сигнал пешеход указанный участок автотранспорт успевать завершить маневр левый поворот установить камера"
" |text просьба проверить работа адаптивный система вечерний час пик поток автотр островский левый поворот существенно выше поток противоп направть это время продолжить качалов должена маленький возможно корректив остаться налич наземный перехий"
" |text знак ограничение скорость осторожно ребенок пешеходный зона вдоль колледж студент ехать превышение скорость невозможно пройти ребенок"
" |text километр автодорога казань малмыж установленный дорожный знак ограничение максимальный скорость километр число ступеньчатаго снижение скорость являться нарушение пункт гост р нужный ограничение предел населить пункт"
" |text федер трасса р километр постоянно заезжать многотонный фура который мочь развернуться сносить колодец дом мочь снести газовый труба принять срочно мера ликвидация указатель"
" |text просто столб знак убрать"
" |text поворот направо мусин голубятников водитель путаться приоритет возникать конфликтный ситуация просить установить знак уступить дорога"
" |text облагораживание территория жк дом даурский дворовый территория обозначить карта город установить знак стоянка остановка запретить ранее установленный знак жилой зона убрать первое фото просить проверить правомерность установка знак демонтировать"
" |text необходимый установить знак препятствовать парковка"
" |text просить изменить приоритет проезд тс проспект победа дублер съезжать южный трасса очень мало авто дублер поток значительно большой проходить маршрут общественный транспорт дать пересечение очень часто происходить серьезный дтп установить знак"
" |text замелекесье дом дворовый дорога выходить улица гостев место пешеходный переход кривая дорожный знак упасть"
" |text поставить знак водитель знать ставить машина похоже парковка небольшой человек поликлиника приезжать место соответственно ставить сюда приходить машина машина эвакуатор увезти делаться"
" |text жилищный комплекс европейский ул алиш магазин тэмля пешеходный переход просить установить ежедневно наш школьник переходить дорога подвергаться опасность обратить внимание"
" |text знак стоянка запретить пешеходный переход эвакуация авто установленный непосредственно пешеходный переход очень низко человек выше сантиметр задевать голова необходимый установить выше перенести"
" |text полагать решение запрет движение дать участок поспешный несколько десяток авария год должный страдать тысяча человек который существенно затруднить движение просить вернуть старый схема проезд"
" |text минимум сторона озеро средний кабан участок ул воскресенский ул тимера юла продолжение ул лебедев припарковать автомобиль создавать помеха движение сужать проезжий часть полоса особенно проходить маршрут общественный транспорт"
" |text весь периметр жк мчс установить дорожный знак незаконно убедительно просить демонтировать"
" |text просить установить светофор построить новый дом попоток машина увеличиться каждый день авария аварийный ситуация"
" |text указатель направление желтый фон мочь разместить дополнительный информационный модуль бел фон желтый фон строка отображаться информация наименование направление вид деятельность просить демонтировать"
" |text это место огромный людская поток однако зеленый гореть секунда ждать большой минута это автомобильный загораться ранний задержка никто сворачивать направо часы пик весь желающий перейти улица успевать случается давка"
" |text ул галактионов односторонний движение это житель дом ул заезд вынудить объезжать сторона ул бутлеров пушкин это свой очередь влечь доп нагрузка транспортный инфраструктура экология казань просить разрешить вьезд доп знак метр"
" |text перенастройка светофор машина красный пешеход красный гореть одновременно сторона музей боратынский улица муштари односторонний свернуть туда задержка обосновать просьба вернуть прежний режим работа светофор нечетный сторона горький"
" |text затруднить движение припарковать метр"
" |text поставить близкий перекресток многие видеть"
" |text убрать знак"
" |text пешеходный переход ул ю фучик вблизи дом напротив магазин пятерочка дом уборка снег техника повредить знак пешеходный переход повернуть сторона дорога ухудшать видимость водитель развернуть зафиксировать"
" |text обеспечение видимость знак плохой погодный условие снегопад туман проливный дождь"
" |text знак левый поворот запретить создаваться пробка хо метр устроить круговой движение светофор заезд переправа"
" |text дорожный работа завершить осень год временной знак убрать сей пора хотя норматив должный демонтировать сразу завершение работа"
" |text гост установленный дорожный значение который регламентироваться государственный стандарт российский федерация гост р немой нормироваться очередь высота шрифт который наноситься название населить пункт"
" |text сломать основной светофор необходимый провести ремонт данный светофор"
" |text просить заменить привести соответсвие гост"
" |text невозможно перейти дорога детский площадка связь бесконечный поток тс совершать сквозной движение жилой зона наш дом молодая семья ребенок избежание нс необходимый установка знак движение запретить въезд выезд двор мкд"
" |text надоесть машина который выстраиваться вдоль дорога начинать училище далекий сторона нефтехимический техникум зимой дорога узкий еще это участок стоянка аж ряд создаваться аварийный ситуация просить принять мера"
" |text знак главный дорога выцвелый необходимый заменить"
" |text припарковать авто проспект дружба народ пробка оставаться полоса движение многие стоять давно мешать очистка снег стоить большегрузный транспорт просить выставить запрещать знак сторона комплекс"
